rank,name,code,country,birthdate
1548,"Kosuke Shibano</a></td><td align=""left"">JPN</td><td align=""right""></td></tr><tr><td align=""right"">1548</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SilvioMencaglia"">Silvio Mencaglia",KosukeShibano,ITA,2004-09-02
1548,Vlad Cristian Breazu,VladCristianBreazu,ROU,2003-12-24
1551,Ivan Iutkin,IvanIutkin,RUS,2007-03-22
1552,Karol Malirz,KarolMalirz,POL,2002-10-27
1552,Manel Lazaro Juncadella,ManelLazaroJuncadella,ESP,2006-03-27
1554,Alessandro Coccioli,AlessandroCoccioli,ITA,2002-08-05
1554,Darrshan Suresh,DarrshanSuresh,MAS,2001-02-07
1556,"Xavi Palomar</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1557</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AdrianArcon"">Adrian Arcon",XaviPalomar,AUS,2001-08-20
1558,Brandon Perez,BrandonPerez,VEN,2000-01-14
1559,Daniel Batista,DanielBatista,POR,1998-12-06
1559,Jan Kupcic,JanKupcic,SLO,2001-04-14
1559,"Noah Karma</a></td><td align=""left"">SUI</td><td align=""right""></td></tr><tr><td align=""right"">1562</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=TadeoMeneo"">Tadeo Meneo",NoahKarma,ARG,2005-05-25
1563,Luis Garcia Paez,LuisGarciaPaez,ESP,2006-01-02
1564,Joao Graa,JoaoGraa,POR,2000-12-10
1565,Aradhya Kshitij,AradhyaKshitij,IND,2008-12-23
1565,Bienvenue Bolangi,BienvenueBolangi,COD,2001-12-29
1565,Blake Mott,BlakeMott,AUS,1996-04-21
1565,Courtney John Lock,CourtneyJohnLock,ZIM,1996-10-18
1565,Kiranpal Pannu,KiranpalPannu,NZL,1997-01-07
1565,Loren Thomas Byers,LorenThomasByers,USA,2001-11-20
1565,Luis Britto,LuisBritto,BRA,1993-06-23
1565,Manuel Guinard,ManuelGuinard,FRA,1995-11-15
1565,Patrik Trhac,PatrikTrhac,USA,1998-10-31
1565,Reese Stalder,ReeseStalder,USA,1996-11-12
1565,Samir Iftikhar,SamirIftikhar,PAK,1992-03-23
1565,Siphosothando Montsi,SiphosothandoMontsi,RSA,1999-11-09
1577,Adit Sinha,AditSinha,USA,2003-09-18
1577,Guillermo Tunas,GuillermoTunas,MEX,2000-12-18
1577,Kelly Giese,KellyGiese,USA,2004-07-20
1577,Mark Whitehouse,MarkWhitehouse,GBR,1993-05-01
1577,Tom Hands,TomHands,GBR,1996-11-02
1582,Alejo Lorenzo Lingua Lavallen,AlejoLorenzoLinguaLavallen,ARG,2001-03-09
1582,Daniel Phillips,DanielPhillips,BER,2005-02-16
1582,Dominick Mosejczuk,DominickMosejczuk,USA,2007-01-13
1582,Harrison Satara,HarrisonSatara,AUS,2007-05-03
1582,Justin Barki,JustinBarki,INA,2000-05-26
1582,Matisse Farzam,MatisseFarzam,USA,2007-02-22
1582,Samuel Brosset,SamuelBrosset,FRA,1998-01-14
1589,"Damien Clerc</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1589</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ThaiSonKwiatkowski"">Thai Son Kwiatkowski",DamienClerc,USA,1995-02-13
1589,Yousaf Khalil,YousafKhalil,PAK,1999-04-01
1592,Alexander Razeghi,AlexanderRazeghi,USA,2006-05-10
1592,Amir Milushev,AmirMilushev,UZB,2005-06-18
1592,Fantino Alberca,FantinoAlberca,ARG,2005-02-01
1592,Henrique Ortenblad Nogueira,HenriqueOrtenbladNogueira,BRA,2003-03-25
1592,Hudson Rivera,HudsonRivera,USA,2004-05-29
1592,Isac Stroemberg,IsacStroemberg,SWE,2003-02-03
1592,Saki Tange,SakiTange,JPN,2004-01-14
1592,Wissam Abderrahman,WissamAbderrahman,TUN,2003-10-13
1600,Anton Chekhov,AntonChekhov,RUS,1992-09-15
1600,Georgi Georgiev,GeorgiGeorgiev,BUL,2006-09-27
1600,Mateo Barreiros Reyes,MateoBarreirosReyes,BRA,2000-12-14
1603,Robert Watzka,RobertWatzka,ESP,2006-02-18
1604,Ainius Sabaliauskas,AiniusSabaliauskas,LTU,2003-07-26
1604,Aleksandre Shvangiradze,AleksandreShvangiradze,GEO,2006-01-14
1604,Gergely Madarasz,GergelyMadarasz,HUN,1994-10-01
1604,"James Weber</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1604</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JulienDeCuyper"">Julien De Cuyper",JamesWeber,FRA,1999-05-18
1604,Maciej Rajski,MaciejRajski,POL,1991-05-03
1604,Siwanat Auytayakul,SiwanatAuytayakul,THA,2004-08-12
1604,"Teodor Davidov</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1604</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=TimofeyStepanov"">Timofey Stepanov",TeodorDavidov,SUI,2003-07-28
1604,Vincent Reisach,VincentReisach,GER,2009-03-13
1604,William Jansen,WilliamJansen,GBR,2004-12-06
1615,Antonin Witz,AntoninWitz,FRA,2008-07-01
1615,Clement Lemire,ClementLemire,FRA,2006-12-05
1615,"Nathan Cox</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1615</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=YazidLahjomri"">Yazid Lahjomri",NathanCox,MAR,2005-06-13
1619,Deney Wassermann,DeneyWassermann,NED,2001-03-25
1619,Richard Zusman,RichardZusman,USA,2000-08-22
1621,Alex Kobelt,AlexKobelt,USA,1997-04-14
1621,Linus Lagerbohm,LinusLagerbohm,FIN,2007-12-10
1621,William Mirarchi,WilliamMirarchi,ITA,2006-06-30
1624,Aleksandar Mihailovic,AleksandarMihailovic,SRB,2002-08-21
1624,Dmytro Shirokyi,DmytroShirokyi,UKR,2006-07-02
1624,Francisco Tomas Geschwind,FranciscoTomasGeschwind,ARG,2003-03-27
1624,"Gasper Matijasic</a></td><td align=""left"">SLO</td><td align=""right""></td></tr><tr><td align=""right"">1624</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=HernandoJoseEscurraIsnardi"">Hernando Jose Escurra Isnardi",GasperMatijasic,PAR,1997-12-13
1624,Jea Moon Lee,JeaMoonLee,KOR,1993-07-02
1624,Justas Trainauskas,JustasTrainauskas,LTU,2002-02-18
1624,Michalis Sakellaridis,MichalisSakellaridis,GRE,2001-01-15
1624,Niccolo Baroni,NiccoloBaroni,ITA,2003-12-04
1624,Noah Schlagenhauf,NoahSchlagenhauf,GER,2002-12-13
1624,Rihards Neimanis,RihardsNeimanis,LAT,2008-02-26
1635,Darius Florin Pop,DariusFlorinPop,ROU,2004-04-30
1635,Hugo Hashimoto,HugoHashimoto,USA,2003-03-02
1635,Valentin Gonzalez Galino,ValentinGonzalezGalino,ESP,2008-12-11
1635,"Weiyi Kong</a></td><td align=""left"">CHN</td><td align=""right""></td></tr><tr><td align=""right"">1635</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=YeChen"">Ye Chen</a></td><td align=""left"">CHN</td><td align=""right""></td></tr><tr><td align=""right"">1640</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AmmarElamin"">Ammar Elamin",WeiyiKong,IRL,2002-06-19
1640,Arnav Paparkar,ArnavPaparkar,IND,2008-02-18
1640,Daniel Khazime,DanielKhazime,RUS,2005-01-04
1640,Juan Jose Bianchi,JuanJoseBianchi,VEN,2001-01-09
1640,Jules Leroux,JulesLeroux,FRA,2005-08-19
1640,Mahmoud Chetouane,MahmoudChetouane,TUN,2008-05-08
1640,Roman Postolka,RomanPostolka,CZE,1999-04-07
1640,Stefan Ilie Bogdan Petre,StefanIlieBogdanPetre,ROU,2008-05-06
1640,"Yua Taka</a></td><td align=""left"">JPN</td><td align=""right""></td></tr><tr><td align=""right"">1649</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielJovanovski"">Daniel Jovanovski",YuaTaka,AUS,2008-02-01
1649,Emirhan Bulut,EmirhanBulut,TUR,2006-06-06
1649,Jerrid Gaines,JerridGaines,USA,2009-06-02
1649,Mak Mikovic,MakMikovic,SLO,2006-05-15
1649,Nicolas Hollender,NicolasHollender,ARG,2001-09-20
1649,Patricio Alvarado,PatricioAlvarado,ECU,1989-10-06
1655,Alexis Canter,AlexisCanter,GBR,1998-06-03
1655,Arthur Laborde,ArthurLaborde,SUI,2004-06-03
1655,David Fix,DavidFix,GER,2005-02-05
1655,Filiberto Fumagalli,FilibertoFumagalli,ITA,2002-06-28
1655,Kunanan Pantaratorn,KunananPantaratorn,THA,2008-07-19
1655,"Matt Kleiman</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1655</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=NoahBrownrigg"">Noah Brownrigg",MattKleiman,AUS,2006-11-20
1655,Pedro Andre De Almeida Santos,PedroAndreDeAlmeidaSantos,BRA,2004-08-08
1655,"Shanker Heisnam</a></td><td align=""left"">IND</td><td align=""right""></td></tr><tr><td align=""right"">1655</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=YoshkaSborowsky"">Yoshka Sborowsky</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1665</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=NikolaBasic"">Nikola Basic",ShankerHeisnam,CRO,2001-10-13
1665,Shaoyun Liu,ShaoyunLiu,CHN,2002-01-27
1667,Aleksa Pisaric,AleksaPisaric,SRB,2005-11-04
1667,"Andrea M'Chich</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1667</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ChunChienHou"">Chun Chien Hou",AndreaM'Chich,TPE,2006-02-13
1667,"Mattia Nannelli</a></td><td align=""left"">ITA</td><td align=""right""></td></tr><tr><td align=""right"">1667</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=StephanePierreJoKamendje"">Stephane Pierre Jo Kamendje</a></td><td align=""left"">CAN</td><td align=""right""></td></tr><tr><td align=""right"">1672</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlessandroBellifemine"">Alessandro Bellifemine",MattiaNannelli,ITA,2001-06-24
1672,Manuel Mouilleron Salvo,ManuelMouilleronSalvo,ARG,2003-03-31
1674,Cagan Efe Tufecki,CaganEfeTufecki,TUR,2003-10-01
1674,Drazen Petrovic,DrazenPetrovic,BIH,2002-11-03
1674,Edoardo Zanada,EdoardoZanada,ITA,2000-11-06
1674,"Esteban Talavera Cortes</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1674</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=GiammarcoGandolfi"">Giammarco Gandolfi",EstebanTalaveraCortes,ITA,2004-01-24
1674,Pablo Trochu,PabloTrochu,FRA,2003-10-21
1674,Pepijn Bastiaansen,PepijnBastiaansen,NED,2005-07-19
1674,Sven Corbinais,SvenCorbinais,FRA,2002-12-05
1682,Benjamin Gusic Wan,BenjaminGusicWan,GBR,2007-11-21
1682,"Daniel Domingos</a></td><td align=""left"">AGO</td><td align=""right""></td></tr><tr><td align=""right"">1682</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ZangarNurlanuly"">Zangar Nurlanuly",DanielDomingos,KAZ,2008-07-04
1685,Benjamin Hannestad,BenjaminHannestad,DEN,1997-02-14
1685,Benoit Torcq,BenoitTorcq,BEL,2005-08-21
1685,"Jan Klimas</a></td><td align=""left"">CZE</td><td align=""right""></td></tr><tr><td align=""right"">1685</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JeffreyFradkin"">Jeffrey Fradkin",JanKlimas,USA,2001-11-29
1685,Jonas Gundacker,JonasGundacker,AUT,2002-12-07
1685,Leonardo Cattaneo,LeonardoCattaneo,ITA,2006-03-17
1685,Nik Mikovic,NikMikovic,SLO,2004-08-29
1692,Alvaro Peiro Serrano,AlvaroPeiroSerrano,ESP,2004-03-16
1692,Federico Valle,FedericoValle,ITA,2000-04-04
1692,Tanguy Genier,TanguyGenier,SUI,1998-02-04
1692,"Tom Sickenberger</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">1696</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=LiamDelicata"">Liam Delicata",TomSickenberger,MLT,2001-04-22
1697,Alejandro Lopez Escribano,AlejandroLopezEscribano,ESP,2006-05-12
1697,Anthony Susanto,AnthonySusanto,INA,1997-05-23
1697,Carl Holder,CarlHolder,FRA,2006-07-10
1697,"Karim Mabrouk</a></td><td align=""left"">EGY</td><td align=""right""></td></tr><tr><td align=""right"">1697</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=OrenVasser"">Oren Vasser",KarimMabrouk,USA,2000-02-23
1697,Pierre Antoine Tailleu,PierreAntoineTailleu,FRA,2003-08-30
1703,Adam Farag Cao,AdamFaragCao,CAN,2007-10-13
1704,Lawrence Bataljin,LawrenceBataljin,AUS,1996-05-22
1705,Alexandre Aubriot,AlexandreAubriot,FRA,1999-06-06
1705,"Alfred Almasi</a></td><td align=""left"">SVK</td><td align=""right""></td></tr><tr><td align=""right"">1705</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndresUrrea"">Andres Urrea",AlfredAlmasi,COL,1994-08-31
1705,Bruno Pujol Navarro,BrunoPujolNavarro,ESP,2001-08-27
1705,Casper Christensen,CasperChristensen,NOR,2002-08-11
1705,"Connor Doig</a></td><td align=""left"">RSA</td><td align=""right""></td></tr><tr><td align=""right"">1705</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=CristianRodriguez"">Cristian Rodriguez",ConnorDoig,COL,1990-06-24
1705,David Bakonyi,DavidBakonyi,HUN,2006-07-31
1705,Diego Eduardo Munoz Navia,DiegoEduardoMunozNavia,BOL,2006-01-16
1705,Heorhii Shylov,HeorhiiShylov,UKR,2007-12-04
1705,Ignacio Novo,IgnacioNovo,ARG,2000-06-30
1705,Ivan Liutarevich,IvanLiutarevich,BLR,1996-02-20
1705,Mario Mansilla Diez,MarioMansillaDiez,ESP,2002-05-12
1705,Max Sheldon,MaxSheldon,USA,2003-05-16
1705,Nathaniel Lammons,NathanielLammons,USA,1993-08-12
1705,"Nour Fathalla</a></td><td align=""left"">EGY</td><td align=""right""></td></tr><tr><td align=""right"">1705</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=OliverAndreSolisEncinas"">Oliver Andre Solis Encinas</a></td><td align=""left"">BOL</td><td align=""right""></td></tr><tr><td align=""right"">1705</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PabloManzanoLapuerta"">Pablo Manzano Lapuerta</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1705</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RohanMurali"">Rohan Murali",NourFathalla,USA,2004-11-13
1705,Seita Watanabe,SeitaWatanabe,JPN,2000-12-25
1705,"Tanakorn Srirat</a></td><td align=""left"">THA</td><td align=""right""></td></tr><tr><td align=""right"">1705</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=TomasZurmendi"">Tomas Zurmendi",TanakornSrirat,URU,2009-02-25
1727,Baltazar Wiger Nordas,BaltazarWigerNordas,NOR,2003-12-31
1727,Benjamin Perez,BenjaminPerez,CHI,2007-05-22
1727,Billy Blaydes,BillyBlaydes,GBR,2003-12-09
1727,Eudald Gonzalez,EudaldGonzalez,ESP,2008-04-16
1727,"Jack Satterfield</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1727</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarcelLatak"">Marcel Latak",JackSatterfield,USA,2009-01-22
1727,Markos Kalovelonis,MarkosKalovelonis,GRE,1994-05-18
1727,Neo Niedner,NeoNiedner,GER,2003-08-03
1727,Nikita Filin,NikitaFilin,USA,2006-05-03
1727,Photos Photiades,PhotosPhotiades,CYP,2003-10-17
1727,Raffaele Ciurnelli,RaffaeleCiurnelli,ITA,2008-03-04
1727,"Saahith Jayaraman</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1727</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ValentinoConte"">Valentino Conte",SaahithJayaraman,ARG,2004-09-10
1740,Agustin Salazar,AgustinSalazar,MEX,2004-01-26
1740,"Bastian Berenz</a></td><td align=""left"">AUT</td><td align=""right""></td></tr><tr><td align=""right"">1740</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=BenjaminVitter"">Benjamin Vitter",BastianBerenz,FRA,2003-01-13
1740,Bogdan Bobrov,BogdanBobrov,RUS,1997-09-16
1740,Christoph Gayk,ChristophGayk,GER,2005-09-21
1740,Corey Craig,CoreyCraig,USA,2003-11-17
1740,"Diego Duran</a></td><td align=""left"">ESA</td><td align=""right""></td></tr><tr><td align=""right"">1740</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FilippoSpeziali"">Filippo Speziali",DiegoDuran,ITA,2000-04-24
1740,Ignacio De Armas,IgnacioDeArmas,VEN,2009-01-02
1740,Illya Marchenko,IllyaMarchenko,UKR,1987-09-08
1740,"Leon Sloboda</a></td><td align=""left"">SVK</td><td align=""right""></td></tr><tr><td align=""right"">1740</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MartinsRocens"">Martins Rocens",LeonSloboda,LAT,2000-04-09
1740,Nikita Volonski,NikitaVolonski,AUS,2001-09-07
1740,"Oliver Johansson</a></td><td align=""left"">SWE</td><td align=""right""></td></tr><tr><td align=""right"">1740</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=OscarLacides"">Oscar Lacides",OliverJohansson,GUD,2004-10-24
1740,"Shixun Zhu</a></td><td align=""left"">CHN</td><td align=""right""></td></tr><tr><td align=""right"">1740</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=YaraslavShyla"">Yaraslav Shyla",ShixunZhu,BLR,1993-03-05
1757,Antonio Caruso,AntonioCaruso,ITA,1999-08-14
1757,Hao Sheng Koay,HaoShengKoay,MAS,1998-07-27
1757,"Hyu Kawanishi</a></td><td align=""left"">JPN</td><td align=""right""></td></tr><tr><td align=""right"">1757</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KauaLorenzoSantosGava"">Kaua Lorenzo Santos Gava",HyuKawanishi,BRA,2003-10-04
1757,Konstantin Zhzhenov,KonstantinZhzhenov,RUS,2004-04-17
1757,"Marko Milosavljevic</a></td><td align=""left"">SRB</td><td align=""right""></td></tr><tr><td align=""right"">1757</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ZhaoZhao"">Zhao Zhao",MarkoMilosavljevic,CHN,2000-03-01
1764,Bengt Johan Reinhard,BengtJohanReinhard,GER,2007-03-08
1764,Diogo Morais,DiogoMorais,POR,2004-08-20
1764,Jordan Lee,JordanLee,USA,2010-05-04
1764,Matteo Lavizzari,MatteoLavizzari,SUI,2005-03-13
1764,Mikal Oliver Statham,MikalOliverStatham,NZL,1987-04-25
1764,Min Ho Ko,MinHoKo,KOR,2007-07-28
1764,Minjong Park,MinjongPark,KOR,2001-10-22
1764,Petar Jovanovic,PetarJovanovic,MNE,2003-07-23
1764,Petr Michnev,PetrMichnev,CZE,1989-08-03
1764,Tobia Grandinetti,TobiaGrandinetti,ARG,2004-02-02
1764,"Tristan Berard</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1764</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ViacheslavOvchinnikov"">Viacheslav Ovchinnikov",TristanBerard,RUS,2002-08-29
1764,Yu Tanaka,YuTanaka,JPN,2003-09-14
1777,"Boxiong Zhang</a></td><td align=""left"">CHN</td><td align=""right""></td></tr><tr><td align=""right"">1777</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=EliStephenson"">Eli Stephenson",BoxiongZhang,USA,2004-12-02
1777,Emiliano Jorquera,EmilianoJorquera,CAN,2003-11-17
1777,"Kaan Isak Kosaner</a></td><td align=""left"">TUR</td><td align=""right""></td></tr><tr><td align=""right"">1777</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=OndrejHorak"">Ondrej Horak",KaanIsakKosaner,CZE,2002-10-14
1777,Pranav Kumar,PranavKumar,USA,1999-08-31
1777,Ryusuke Horiuchi,RyusukeHoriuchi,JPN,1998-09-21
1777,Vito Tonejc,VitoTonejc,CRO,1999-07-02
1785,Adam Majchrzak,AdamMajchrzak,POL,2005-09-19
1785,Cing Yang Meng,CingYangMeng,TPE,1998-07-19
1785,Dian Nedev,DianNedev,BUL,2001-01-03
1785,Evan Burnett,EvanBurnett,USA,2006-03-22
1785,Eyad Reda Ezzat Mohamed Sherif,EyadRedaEzzatMohamedSherif,EGY,2008-01-06
1785,"Felipe Dreer</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">1785</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=HamzaElAmine"">Hamza El Amine",FelipeDreer,MAR,2004-04-12
1785,Henry Best,HenryBest,GBR,2007-05-09
1785,Juan Pablo Paz,JuanPabloPaz,ARG,1995-01-04
1785,Lautaro Rocha,LautaroRocha,ARG,2007-04-17
1785,Lingxi Zhao,LingxiZhao,CHN,2000-01-07
1785,Mariano Dedura Palomero,MarianoDeduraPalomero,GER,2005-11-22
1785,"Nicola Senn</a></td><td align=""left"">SUI</td><td align=""right""></td></tr><tr><td align=""right"">1785</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=NikolaDjukicValera"">Nikola Djukic Valera</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">1785</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=OskarJansson"">Oskar Jansson",NicolaSenn,SWE,2004-11-20
1785,Seungmin Park,SeungminPark,KOR,2005-11-02
1785,Simone Agostini,SimoneAgostini,ITA,1997-03-29
1785,Simone Massellani,SimoneMassellani,ITA,2008-01-12
1785,Valentin Vanta,ValentinVanta,ROU,1997-09-28
1785,Woong Bi Lee,WoongBiLee,KOR,2005-04-11
1805,Manvydas Balciunas,ManvydasBalciunas,NED,2006-03-29
1805,Mikel Martinez,MikelMartinez,ESP,2000-10-16
1805,Santiago Pesino,SantiagoPesino,ARG,2007-03-27
1808,Bang Shuo Yin,BangShuoYin,TPE,1999-02-27
1808,Daniel Aleksandar Amarandei,DanielAleksandarAmarandei,ITA,2007-11-02
1808,David Petrovic,DavidPetrovic,GER,2004-11-24
1808,Diego Ortiz Gamonsl,DiegoOrtizGamonsl,CHI,2003-10-01
1808,Espen Lagarde,EspenLagarde,FRA,2001-12-17
1808,Gunawan Trismuwantara,GunawanTrismuwantara,INA,2003-01-09
1808,Hugo Ouzilou,HugoOuzilou,SUI,2003-07-06
1808,"Ilija Palavestra</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1808</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=IvanDreycopp"">Ivan Dreycopp",IlijaPalavestra,ARG,2003-08-23
1808,Leonardo Angeloni,LeonardoAngeloni,ITA,2005-02-03
1808,"Nav Dayal</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1808</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PatrikHomola"">Patrik Homola",NavDayal,CZE,2004-02-10
1820,Javier Molino,JavierMolino,ESP,2001-05-14
1820,Kuang Qing Xu,KuangQingXu,CHN,2006-06-18
1822,"Alex Santino Nunez Vera</a></td><td align=""left"">PRY</td><td align=""right""></td></tr><tr><td align=""right"">1822</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielLaraSalmeron"">Daniel Lara Salmeron",AlexSantinoNunezVera,ESP,2001-06-21
1822,Giovanni Ciocca,GiovanniCiocca,ITA,2006-10-10
1822,"Hugo Cardinaud</a></td><td align=""left"">FRA</td><td align=""right""></td></tr><tr><td align=""right"">1822</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=IliasZimmermann"">Ilias Zimmermann</a></td><td align=""left"">SUI</td><td align=""right""></td></tr><tr><td align=""right"">1822</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JuanCarlosFuentesVasquez"">Juan Carlos Fuentes Vasquez",HugoCardinaud,ESA,2005-09-17
1822,Julien Penzlin,JulienPenzlin,GER,2002-06-14
1822,"Justin Lenders</a></td><td align=""left"">SUI</td><td align=""right""></td></tr><tr><td align=""right"">1822</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=LaurinAerne"">Laurin Aerne",JustinLenders,SUI,1999-01-18
1822,Lenny Couturier,LennyCouturier,FRA,2008-10-20
1822,Luke Simkiss,LukeSimkiss,GBR,1998-08-17
1822,"Ramazan Kaan Oktay</a></td><td align=""left"">TUR</td><td align=""right""></td></tr><tr><td align=""right"">1822</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RuslanSerazhetdinov"">Ruslan Serazhetdinov",RamazanKaanOktay,RUS,2005-03-17
1822,Sergey Betov,SergeyBetov,BLR,1987-10-15
1822,Zhan Zheng,ZhanZheng,CHN,2003-03-10
1837,Gabor Hornung,GaborHornung,HUN,2005-05-09
1837,Maikel De Boes,MaikelDeBoes,BEL,2002-04-25
1837,Sebastian Dominguez,SebastianDominguez,GUA,2002-06-22
1840,Ajay Malik,AjayMalik,IND,2003-01-16
1840,Alan Sau Franco,AlanSauFranco,MEX,2000-11-07
1840,Gian Gruenig,GianGruenig,SUI,2000-03-02
1840,Gregorio Biondolillo,GregorioBiondolillo,ITA,2000-04-03
1840,Jesse De Jager,JesseDeJager,NED,2002-04-05
1840,Marvin Bernardo Becker Spiering,MarvinBernardoBeckerSpiering,BRA,1997-09-08
1840,"Matei Todoran</a></td><td align=""left"">ROU</td><td align=""right""></td></tr><tr><td align=""right"">1840</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MilesClark"">Miles Clark</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">1840</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SasaMarkovic"">Sasa Markovic",MateiTodoran,SRB,2005-11-21
